type,cycle,value
F03,1346,2.515855153
F03,1346,2.515804036
F03,1346,2.51712265
F03,1346,2.516459656
F03,1346,2.516372935
F03,1346,2.520678202
F03,1346,2.522173055
F03,1346,2.521044413
F03,1346,2.521656545
F03,1346,2.51958669
F03,1346,2.516540019
F03,1346,2.515544383
F03,1346,2.51404953
F03,1346,2.509115346
F03,1346,2.504921468
F03,1346,2.502888743
F03,1346,2.514105225
F03,1346,2.52029775
F03,1346,2.511461894
F03,1346,2.509817251
F03,1346,2.508718109
F03,1346,2.504786936
F03,1346,2.502862549
F03,1346,2.500650279
F03,1346,2.500107829
F03,1346,2.502021535
F03,1346,2.502734121
F03,1346,2.505573781
F03,1346,2.506679026
F03,1346,2.508076477
F03,1346,2.511601003
F03,1346,2.509263865
F03,1346,2.508625285
F03,1346,2.511566925
F03,1346,2.510936228
F03,1346,2.510950216
F03,1346,2.513888804
F03,1346,2.516017405
F03,1346,2.518333181
F03,1346,2.524876658
F03,1346,2.527421061
F03,1346,2.513653819
F03,1346,2.509231313
F03,1346,2.512921143
F03,1346,2.512778982
F03,1346,2.512615204
F03,1346,2.517113495
F03,1346,2.515821075
F03,1346,2.507935842
F03,1346,2.507846324
F03,1346,2.506320445
F03,1346,2.508206431
F03,1346,2.511580912
F03,1346,2.51231842
F03,1346,2.515085347
F03,1346,2.51485494
F03,1346,2.510505168
F03,1346,2.512106578
F03,1346,2.512675476
F03,1346,2.511138916
F03,1346,2.511209869
F03,1346,2.510177358
F03,1346,2.508453623
F03,1346,2.50908432
F03,1346,2.506388601
F03,1346,2.506547801
F03,1346,2.506645203
F03,1346,2.506218465
F03,1346,2.506515249
F03,1346,2.507274373
F03,1346,2.508821615
F03,1347,2.521415456
F03,1347,2.498466237
F03,1347,2.49242808
F03,1347,2.502961477
F03,1347,2.513193258
F03,1347,2.51047109
F03,1347,2.505754598
F03,1347,2.499664052
F03,1347,2.502186839
F03,1347,2.51722463
F03,1347,2.516900126
F03,1347,2.498473867
F03,1347,2.496237183
F03,1347,2.503367869
F03,1347,2.516631063
F03,1347,2.544340007
F03,1347,2.547934214
F03,1347,2.544459025
F03,1347,2.547521464
F03,1347,2.537915548
F03,1347,2.534292094
F03,1347,2.532638295
F03,1347,2.532953644
F03,1347,2.53522288
F03,1347,2.53460439
F03,1347,2.533316803
F03,1347,2.534281413
F03,1347,2.532138824
F03,1347,2.52840271
F03,1347,2.528470612
F03,1347,2.521076965
F03,1347,2.519041189
F03,1347,2.517340597
F03,1347,2.517011515
F03,1347,2.519087474
F03,1347,2.517600505
F03,1347,2.515400696
F03,1347,2.517315928
F03,1347,2.518203227
F03,1347,2.51767451
F03,1347,2.519769287
F03,1347,2.518775177
F03,1347,2.520011902
F03,1347,2.522152964
F03,1347,2.520460256
F03,1347,2.521248627
F03,1347,2.520446269
F03,1347,2.51815389
F03,1347,2.518934377
F03,1347,2.51719691
F03,1347,2.51568985
F03,1347,2.516748556
F03,1347,2.515805562
F03,1347,2.515082296
F03,1347,2.515229034
F03,1347,2.51187617
F03,1347,2.51292572
F03,1347,2.514167023
F03,1347,2.512866974
F03,1347,2.514030965
F03,1347,2.51482722
F03,1347,2.516481272
F03,1347,2.51870575
F03,1347,2.516717784
F03,1347,2.519817098
F03,1347,2.523446655
F03,1347,2.528983816
F03,1347,2.530104574
F03,1347,2.526264699
F03,1347,2.52228419
F03,1347,2.517810567
F03,1347,2.512816111
F03,1347,2.512213135
F03,1347,2.50949707
F03,1347,2.507065582
F03,1347,2.508387248
F03,1347,2.509948476
F03,1347,2.510713704
F03,1347,2.508662415
F03,1347,2.507223256
F03,1347,2.511113993
F03,1347,2.51583964
F03,1347,2.519130707
F03,1347,2.520743052
F03,1347,2.520376587
F03,1347,2.52382075
F03,1347,2.527104187
F03,1347,2.530727641
F03,1347,2.529925283
F03,1347,2.525771586
F03,1347,2.525444031
F03,1347,2.523202515
F03,1347,2.524170176
F03,1347,2.530739848
F03,1347,2.528801473
F03,1347,2.528685506
F03,1347,2.53252538
F03,1347,2.531379954
F03,1347,2.531137085
F03,1347,2.533927409
F03,1347,2.536865997
F03,1347,2.536595408
F03,1347,2.530964152
F03,1347,2.529175568
F03,1347,2.530804952
F03,1347,2.532213084
F03,1347,2.535383606
F03,1347,2.533094279
F03,1347,2.531246948
F03,1347,2.530828094
F03,1347,2.527719371
F03,1347,2.527614339
F03,1347,2.527740987
F03,1347,2.528730265
F03,1347,2.530702718
F03,1347,2.5315684
F03,1347,2.532700094
F03,1347,2.534128316
F03,1347,2.532849884
F03,1347,2.534820811
F03,1347,2.535709635
F03,1347,2.535485586
F03,1347,2.536020406
F03,1348,2.859297434
F03,1348,2.85891571
F03,1348,2.861305491
F03,1348,2.855961609
F03,1348,2.852310435
F03,1348,2.852581024
F03,1348,2.85148646
F03,1348,2.85334142
F03,1348,2.853582509
F03,1348,2.855244446
F03,1348,2.85005188
F03,1348,2.84822642
F03,1348,2.853177643
F03,1348,2.853033702
F03,1348,2.850727336
F03,1348,2.858285014
F03,1348,2.861593119
F03,1348,2.855672455
F03,1348,2.853157552
F03,1348,2.858042399
F03,1348,2.864876302
F03,1348,2.864551799
F03,1348,2.856768545
F03,1348,2.838084157
F03,1348,2.823338572
F03,1348,2.818750509
F03,1348,2.814378866
F03,1348,2.808911387
F03,1348,2.799528249
F03,1348,2.795652771
F03,1348,2.798218791
F03,1348,2.802775828
F03,1348,2.808929952
F03,1348,2.812919617
F03,1348,2.816743978
F03,1348,2.819848124
F03,1348,2.819195811
F03,1348,2.821996816
F03,1348,2.825080617
F03,1348,2.827264913
F03,1348,2.828796895
F03,1348,2.830457052
F03,1348,2.832536062
F03,1348,2.833802287
F03,1348,2.832469686
F03,1348,2.830271657
F03,1348,2.824599965
F03,1348,2.817451986
F03,1348,2.817367045
F03,1348,2.816091665
F03,1348,2.818898773
F03,1348,2.819166311
F03,1348,2.817172241
F03,1348,2.816799672
F03,1348,2.819021098
F03,1348,2.819779968
F03,1348,2.819209544
F03,1348,2.818857066
F03,1348,2.818734996
F03,1348,2.817484538
F03,1348,2.817139689
F03,1348,2.819524892
F03,1348,2.818473816
F03,1348,2.818954468
F03,1348,2.81994222
F03,1348,2.818586731
F03,1348,2.817186228
F03,1348,2.819309998
F03,1348,2.820772552
F03,1348,2.825949351
F03,1348,2.824565887
F03,1348,2.819667053
F03,1348,2.824112956
F03,1348,2.827178446
F03,1348,2.829139964
F03,1348,2.828863271
F03,1348,2.832605743
F03,1348,2.83378067
F03,1348,2.828943634
F03,1348,2.828201803
F03,1348,2.837691498
F03,1348,2.837635803
F03,1348,2.834018707
F03,1348,2.833046214
F03,1348,2.831095378
F03,1348,2.833718618
F03,1348,2.833408101
F03,1348,2.83323644
F03,1348,2.835968018
F03,1348,2.833183797
F03,1348,2.829463196
F03,1348,2.830268351
F03,1348,2.830803426
F03,1348,2.828223419
F03,1348,2.82446696
F03,1348,2.819568125
F03,1348,2.818393453
F03,1348,2.819560496
F03,1348,2.820222219
F03,1348,2.817300415
F03,1348,2.819572957
F03,1348,2.819826508
F03,1348,2.818629964
F03,1348,2.81747818
F03,1348,2.818206278
F03,1348,2.820752462
F03,1348,2.820192719
F03,1348,2.818531036
F03,1348,2.818852488
F03,1348,2.819517263
F03,1348,2.819730632
F03,1348,2.818104299
F03,1348,2.819355011
F03,1348,2.819198863
F03,1348,2.819613139
F03,1348,2.819323985
F03,1348,2.81995163
F03,1348,2.819917552
F03,1348,2.819527944
F03,1348,2.817685445
F03,1348,2.81484731
F03,1348,2.816491954
F03,1348,2.819491069
F03,1349,2.843267314
F03,1349,2.842415619
F03,1349,2.842508189
F03,1349,2.843965912
F03,1349,2.843070984
F03,1349,2.842751058
F03,1349,2.842873128
F03,1349,2.83999939
F03,1349,2.84085439
F03,1349,2.840472412
F03,1349,2.841259257
F03,1349,2.840659587
F03,1349,2.841336568
F03,1349,2.840316264
F03,1349,2.841129303
F03,1349,2.842545319
F03,1349,2.841110992
F03,1349,2.841015116
F03,1349,2.842503611
F03,1349,2.842409261
F03,1349,2.84124527
F03,1349,2.843344625
F03,1349,2.841005707
F03,1349,2.839453634
F03,1349,2.840704346
F03,1349,2.842265574
F03,1349,2.8417895
F03,1349,2.840073649
F03,1349,2.839339447
F03,1349,2.841090902
F03,1349,2.840113831
F03,1349,2.839855703
F03,1349,2.840985616
F03,1349,2.841191355
F03,1349,2.840283966
F03,1349,2.836430105
F03,1349,2.833536275
F03,1349,2.832641347
F03,1349,2.833766683
F03,1349,2.83249588
F03,1349,2.832560984
F03,1349,2.831369019
F03,1349,2.830364227
F03,1349,2.83076299
F03,1349,2.832843781
F03,1349,2.831066132
F03,1349,2.831336721
F03,1349,2.832605743
F03,1349,2.8307724
F03,1349,2.830889893
F03,1349,2.831754049
F03,1349,2.832205455
F03,1349,2.831673686
F03,1349,2.83262736
F03,1349,2.834559631
F03,1349,2.834134674
F03,1349,2.829732005
F03,1349,2.833372498
F03,1349,2.843853251
F03,1349,2.841387685
F03,1349,2.829191081
F03,1349,2.83423818
F03,1349,2.837923431
F03,1349,2.834655507
F03,1349,2.834581248
F03,1349,2.835498047
F03,1349,2.834958394
F03,1349,2.834436035
F03,1349,2.839180247
F03,1349,2.838631439
F03,1349,2.833452861
F03,1349,2.832064819
F03,1349,2.832641347
F03,1349,2.830005646
F03,1349,2.82767156
F03,1349,2.828793844
F03,1349,2.831353505
F03,1349,2.832539368
F03,1349,2.833840942
F03,1349,2.835391235
F03,1349,2.840974935
F03,1349,2.838713328
F03,1349,2.834157817
F03,1349,2.836076101
F03,1349,2.834040324
F03,1349,2.829792277
F03,1349,2.832138824
F03,1349,2.833786774
F03,1349,2.832409414
F03,1349,2.831954956
F03,1349,2.830852763
F03,1349,2.829158529
F03,1349,2.829988607
F03,1349,2.834822337
F03,1349,2.830820211
F03,1349,2.833426666
F03,1349,2.835106913
F03,1349,2.83041687
F03,1349,2.832683055
F03,1349,2.831732432
F03,1349,2.827908071
F03,1349,2.828931427
F03,1349,2.828397878
F03,1349,2.8274086
F03,1349,2.826977285
F03,1349,2.823601278
F03,1349,2.823497772
F03,1349,2.822834524
F03,1349,2.823129781
F03,1349,2.827688344
F03,1349,2.824791463
F03,1349,2.826105499
F03,1349,2.823939768
F03,1349,2.810885366
F03,1349,2.822446442
F03,1349,2.821213023
F03,1349,2.820031993
F03,1349,2.823779043
F03,1349,2.827422587
F03,1349,2.827852376
F03,1349,2.827470398
F03,1349,2.830596161
F03,1349,2.829612986
F03,1350,2.858728536
F03,1350,2.860585276
F03,1350,2.857501221
F03,1350,2.85866216
F03,1350,2.85366923
F03,1350,2.852551524
F03,1350,2.853491465
F03,1350,2.851386007
F03,1350,2.845709737
F03,1350,2.840498606
F03,1350,2.842027537
F03,1350,2.840727488
F03,1350,2.836068471
F03,1350,2.836805725
F03,1350,2.839498647
F03,1350,2.839762878
F03,1350,2.839438375
F03,1350,2.84008433
F03,1350,2.840293121
F03,1350,2.840855916
F03,1350,2.836153412
F03,1350,2.83899765
F03,1350,2.842676799
F03,1350,2.845001729
F03,1350,2.842018382
F03,1350,2.841529846
F03,1350,2.84031016
F03,1350,2.83646876
F03,1350,2.831665802
F03,1350,2.830446116
F03,1350,2.829515584
F03,1350,2.826065318
F03,1350,2.821631877
F03,1350,2.824816386
F03,1350,2.824358877
F03,1350,2.82065506
F03,1350,2.81763738
F03,1350,2.817288208
F03,1350,2.818486277
F03,1350,2.824488576
F03,1350,2.828129069
F03,1350,2.823732758
F03,1350,2.818819936
F03,1350,2.820687358
F03,1350,2.815711466
F03,1350,2.810067495
F03,1350,2.813190206
F03,1350,2.818847911
F03,1350,2.821687571
F03,1350,2.818496958
F03,1350,2.82029775
F03,1350,2.826566315
F03,1350,2.826042175
F03,1350,2.821608734
F03,1350,2.815694427
F03,1350,2.815478007
F03,1350,2.820192719
F03,1350,2.82337087
F03,1350,2.822438812
F03,1350,2.824774679
F03,1350,2.823757426
F03,1350,2.82044932
F03,1350,2.821022797
F03,1350,2.819885254
F03,1350,2.824154663
F03,1350,2.823477681
F03,1350,2.822604116
F03,1350,2.823312124
F03,1350,2.820143382
F03,1350,2.823669434
F03,1350,2.826846059
F03,1350,2.827029928
F03,1350,2.816634369
F03,1350,2.817164358
F03,1350,2.817762756
F03,1350,2.817433421
F03,1350,2.820593007
F03,1350,2.81875356
F03,1350,2.821047719
F03,1350,2.834545644
F03,1350,2.847867584
F03,1350,2.831277974
F03,1350,2.821347555
F03,1350,2.824876658
F03,1350,2.839347076
F03,1350,2.834006246
F03,1350,2.8357282
F03,1350,2.842506663
F03,1350,2.842760213
F03,1350,2.842049154
F03,1350,2.8526474
F03,1350,2.853312174
F03,1350,2.84463857
F03,1350,2.839442952
F03,1350,2.842784882
F03,1350,2.839172363
F03,1350,2.839724223
F03,1350,2.835637156
F03,1350,2.83896052
F03,1350,2.837169139
F03,1350,2.837334442
F03,1350,2.848671468
F03,1350,2.862453969
F03,1350,2.853758748
F03,1350,2.84924647
F03,1350,2.849061076
F03,1350,2.837887828
F03,1350,2.826583099
F03,1350,2.823650869
F03,1350,2.82906723
F03,1350,2.830571493
F03,1350,2.827772013
F03,1350,2.828401184
F03,1350,2.826665243
F03,1350,2.827937317
F03,1350,2.833411153
F03,1350,2.833333842
F03,1350,2.833632151
F03,1350,2.833958435
F03,1350,2.827521515
F03,1350,2.834411367
F03,1350,2.823360189
F03,1350,2.808068848
F03,1351,2.806869253
F03,1351,2.811415609
F03,1351,2.810076904
F03,1351,2.809160105
F03,1351,2.811298116
F03,1351,2.815289307
F03,1351,2.818826294
F03,1351,2.815666453
F03,1351,2.817003632
F03,1351,2.820413717
F03,1351,2.818163045
F03,1351,2.820464834
F03,1351,2.819018046
F03,1351,2.817118073
F03,1351,2.818359375
F03,1351,2.820155589
F03,1351,2.819597626
F03,1351,2.81984024
F03,1351,2.822901154
F03,1351,2.822381592
F03,1351,2.820089213
F03,1351,2.823347727
F03,1351,2.825581614
F03,1351,2.822993724
F03,1351,2.827418009
F03,1351,2.826096344
F03,1351,2.821070862
F03,1351,2.821707662
F03,1351,2.821856181
F03,1351,2.822675323
F03,1351,2.82250061
F03,1351,2.822806803
F03,1351,2.820546722
F03,1351,2.819637807
F03,1351,2.818769073
F03,1351,2.819208018
F03,1351,2.821471151
F03,1351,2.818721008
F03,1351,2.819073486
F03,1351,2.819804637
F03,1351,2.820202128
F03,1351,2.819299316
F03,1351,2.814963277
F03,1351,2.817870839
F03,1351,2.819810994
F03,1351,2.815951029
F03,1351,2.817716217
F03,1351,2.817472076
F03,1351,2.817504628
F03,1351,2.819478607
F03,1351,2.819064331
F03,1351,2.818336233
F03,1351,2.816996002
F03,1351,2.819254557
F03,1351,2.819704183
F03,1351,2.818240356
F03,1351,2.818322245
F03,1351,2.818894196
F03,1351,2.819133759
F03,1351,2.818747457
F03,1351,2.819762929
F03,1351,2.820194244
F03,1351,2.82215449
F03,1351,2.818755086
F03,1351,2.81331838
F03,1351,2.813590495
F03,1351,2.825725301
F03,1351,2.826660411
F03,1351,2.821384684
F03,1351,2.824125417
F03,1351,2.820631663
F03,1351,2.823197937
F03,1351,2.827877045
F03,1351,2.828682454
F03,1351,2.830365753
F03,1351,2.82353185
F03,1351,2.819328562
F03,1351,2.825539653
F03,1351,2.82664032
F03,1351,2.828578949
F03,1351,2.828662364
F03,1351,2.816660563
F03,1351,2.813817851
F03,1351,2.820208232
F03,1351,2.820084635
F03,1351,2.819798533
F03,1351,2.81600825
F03,1351,2.813187154
F03,1351,2.816116333
F03,1351,2.818558757
F03,1351,2.819235992
F03,1351,2.821584066
F03,1351,2.822656759
F03,1351,2.822704824
F03,1351,2.823752848
F03,1351,2.825686646
F03,1351,2.825471751
F03,1351,2.821044413
F03,1351,2.818317668
F03,1351,2.826291148
F03,1351,2.830964152
F03,1351,2.826229095
F03,1351,2.825842794
F03,1351,2.82789561
F03,1351,2.827892558
F03,1351,2.823083496
F03,1351,2.820497386
F03,1351,2.825246175
F03,1351,2.827369944
F03,1351,2.828898875
F03,1351,2.827366892
F03,1351,2.825757599
F03,1351,2.83025767
F03,1351,2.836042023
F03,1351,2.837875366
F03,1351,2.830667369
F03,1351,2.827856954
F03,1351,2.830515798
F03,1351,2.828008525
F03,1351,2.828547923
F03,1351,2.828645325
F03,1351,2.830310059
F03,1351,2.831823476
F03,1352,2.723397827
F03,1352,2.725973002
F03,1352,2.724011485
F03,1352,2.722001902
F03,1352,2.722247569
F03,1352,2.72034785
F03,1352,2.717727661
F03,1352,2.718107859
F03,1352,2.7204422
F03,1352,2.722242991
F03,1352,2.727763112
F03,1352,2.73033549
F03,1352,2.729591878
F03,1352,2.72677536
F03,1352,2.724371592
F03,1352,2.725379435
F03,1352,2.729975128
F03,1352,2.735283661
F03,1352,2.732462565
F03,1352,2.726749166
F03,1352,2.727721405
F03,1352,2.728250122
F03,1352,2.730114492
F03,1352,2.731003316
F03,1352,2.732140859
F03,1352,2.72902298
F03,1352,2.729245504
F03,1352,2.723023733
F03,1352,2.72497762
F03,1352,2.725618998
F03,1352,2.72347819
F03,1352,2.722890727
F03,1352,2.717625682
F03,1352,2.716786194
F03,1352,2.714387258
F03,1352,2.712665049
F03,1352,2.711216736
F03,1352,2.710641479
F03,1352,2.707766469
F03,1352,2.707395426
F03,1352,2.710653941
F03,1352,2.709639994
F03,1352,2.709188588
F03,1352,2.707917786
F03,1352,2.706993357
F03,1352,2.708174388
F03,1352,2.710354106
F03,1352,2.709367879
F03,1352,2.708692424
F03,1352,2.704034678
F03,1352,2.703629812
F03,1352,2.707282511
F03,1352,2.710360209
F03,1352,2.710655467
F03,1352,2.708097076
F03,1352,2.706982676
F03,1352,2.709856415
F03,1352,2.712256877
F03,1352,2.71454951
F03,1352,2.711297099
F03,1352,2.711569214
F03,1352,2.713325246
F03,1352,2.708784993
F03,1352,2.705653127
F03,1352,2.710926056
F03,1352,2.716158549
F03,1352,2.715985616
F03,1352,2.715461477
F03,1352,2.716358185
F03,1352,2.717030589
F03,1352,2.716153971
F03,1352,2.712802633
F03,1352,2.714492289
F03,1352,2.715623728
F03,1352,2.712247721
F03,1352,2.711003367
F03,1352,2.709845479
F03,1352,2.709983063
F03,1352,2.713847605
F03,1352,2.716083018
F03,1352,2.716265361
F03,1352,2.715110524
F03,1352,2.714054871
F03,1352,2.714098104
F03,1352,2.716540527
F03,1352,2.718461863
F03,1352,2.71944809
F03,1352,2.7183815
F03,1352,2.718038432
F03,1352,2.713237
F03,1352,2.707403056
F03,1352,2.707706197
F03,1352,2.71108373
F03,1352,2.715583547
F03,1352,2.717472585
F03,1352,2.712290955
F03,1352,2.7107282
F03,1352,2.711686707
F03,1352,2.709579722
F03,1352,2.708624268
F03,1352,2.716228231
F03,1352,2.719721731
F03,1352,2.712216695
F03,1352,2.717134094
F03,1352,2.716606903
F03,1352,2.716443125
F03,1352,2.717738597
F03,1352,2.720364889
F03,1352,2.715724182
F03,1352,2.709585826
F03,1352,2.719188436
F03,1352,2.725618998
F03,1352,2.723006694
F03,1352,2.721854909
F03,1352,2.716565196
F03,1352,2.717132568
F03,1352,2.71752065
F03,1352,2.714382426
F03,1352,2.71829656
F03,1352,2.715577443
F03,1352,2.707163493
F03,1352,2.700992584
F03,1352,2.697981262
F03,1353,2.74766566
F03,1353,2.744019063
F03,1353,2.74497757
F03,1353,2.741881307
F03,1353,2.739149729
F03,1353,2.739392344
F03,1353,2.739947255
F03,1353,2.743079122
F03,1353,2.747500356
F03,1353,2.745724233
F03,1353,2.742651113
F03,1353,2.742292277
F03,1353,2.741236623
F03,1353,2.742451731
F03,1353,2.745399475
F03,1353,2.744062297
F03,1353,2.740366364
F03,1353,2.742947896
F03,1353,2.742196655
F03,1353,2.738580831
F03,1353,2.736005402
F03,1353,2.733349864
F03,1353,2.73702418
F03,1353,2.738944244
F03,1353,2.738616435
F03,1353,2.736356354
F03,1353,2.733898671
F03,1353,2.734284973
F03,1353,2.732034302
F03,1353,2.730857849
F03,1353,2.731565857
F03,1353,2.73078537
F03,1353,2.728400167
F03,1353,2.72856547
F03,1353,2.732054392
F03,1353,2.734284973
F03,1353,2.734006755
F03,1353,2.73295873
F03,1353,2.737452443
F03,1353,2.741695658
F03,1353,2.73746465
F03,1353,2.735578918
F03,1353,2.738721466
F03,1353,2.73554484
F03,1353,2.73408254
F03,1353,2.734586334
F03,1353,2.734399414
F03,1353,2.732105509
F03,1353,2.731837972
F03,1353,2.73042806
F03,1353,2.731409709
F03,1353,2.724578857
F03,1353,2.726079814
F03,1353,2.726095327
F03,1353,2.727962494
F03,1353,2.726351929
F03,1353,2.724118042
F03,1353,2.724362437
F03,1353,2.724210866
F03,1353,2.725232697
F03,1353,2.722314199
F03,1353,2.716645559
F03,1353,2.714815267
F03,1353,2.714866384
F03,1353,2.716279348
F03,1353,2.717531331
F03,1353,2.719165293
F03,1353,2.718713888
F03,1353,2.721760813
F03,1353,2.723015849
F03,1353,2.721722158
F03,1353,2.721453094
F03,1353,2.724093374
F03,1353,2.725092061
F03,1353,2.724149068
F03,1353,2.723311106
F03,1353,2.722915395
F03,1353,2.722678884
F03,1353,2.722714488
F03,1353,2.724155172
F03,1353,2.724821472
F03,1353,2.723527527
F03,1353,2.725436656
F03,1353,2.729509989
F03,1353,2.729288991
F03,1353,2.726602173
F03,1353,2.717064412
F03,1353,2.709901174
F03,1353,2.721358744
F03,1353,2.723911031
F03,1353,2.720762126
F03,1353,2.721182505
F03,1353,2.722910817
F03,1353,2.724342346
F03,1353,2.726926931
F03,1353,2.726317851
F03,1353,2.726150767
F03,1353,2.725212606
F03,1353,2.721363576
F03,1353,2.718378448
F03,1353,2.716605377
F03,1353,2.71518631
F03,1353,2.716823324
F03,1353,2.71489563
F03,1353,2.714533997
F03,1353,2.71467158
F03,1353,2.714625295
F03,1353,2.714351654
F03,1353,2.713513692
F03,1353,2.714053345
F03,1353,2.717103068
F03,1353,2.719848633
F03,1353,2.721553548
F03,1353,2.723488871
F03,1353,2.727430725
F03,1353,2.730078888
F03,1353,2.733711497
F03,1353,2.733600108
F03,1353,2.736275991
F03,1353,2.739015198
F03,1353,2.734781138
F03,1353,2.72068634
F03,1353,2.722153473
F03,1354,2.729686228
F03,1354,2.719941203
F03,1354,2.697367605
F03,1354,2.689525604
F03,1354,2.69544932
F03,1354,2.693141429
F03,1354,2.697372182
F03,1354,2.705229696
F03,1354,2.708360036
F03,1354,2.711830393
F03,1354,2.715764364
F03,1354,2.720423635
F03,1354,2.72494812
F03,1354,2.727385966
F03,1354,2.729094187
F03,1354,2.729491425
F03,1354,2.730006154
F03,1354,2.734121195
F03,1354,2.737435404
F03,1354,2.735631307
F03,1354,2.730615234
F03,1354,2.731875102
F03,1354,2.734591166
F03,1354,2.734538523
F03,1354,2.733748627
F03,1354,2.737138621
F03,1354,2.740309143
F03,1354,2.736727397
F03,1354,2.737891388
F03,1354,2.737611643
F03,1354,2.735628255
F03,1354,2.734260305
F03,1354,2.732969411
F03,1354,2.72601649
F03,1354,2.72177302
F03,1354,2.726061249
F03,1354,2.728472646
F03,1354,2.729352315
F03,1354,2.724631246
F03,1354,2.726477051
F03,1354,2.730765279
F03,1354,2.730208588
F03,1354,2.730545553
F03,1354,2.731108348
F03,1354,2.730069478
F03,1354,2.728342946
F03,1354,2.727682749
F03,1354,2.729463704
F03,1354,2.731343333
F03,1354,2.731434631
F03,1354,2.730976868
F03,1354,2.732224528
F03,1354,2.731201172
F03,1354,2.726767731
F03,1354,2.72373937
F03,1354,2.724518585
F03,1354,2.724229431
