type,cycle,v1,v2,v7,v16,v17,v18,v21,v22,v23,v24,v25,v46,v47,v52,v53,v99
F01,135,0.7757682165,0.7749055862,0.7744094213,0.7763169607,0.7761067073,0.7766724904,0.777352651,0.7772305171,0.7773727417,0.7774546941,0.7777406693,0.7769785563,0.7773712158,0.7778133392,0.7784470876,0.7718788783
F01,136,0.775046285,0.7740955989,0.7731356303,0.7692277908,0.7700455348,0.7699821472,0.7684579849,0.7678040822,0.7665009816,0.7657574336,0.7652781804,0.7772429148,0.7767559687,0.7755440394,0.7735823949,0.7747402191
F01,137,0.7659351985,0.7658130646,0.7652225494,0.7663370768,0.766542689,0.7659954707,0.7662319819,0.766126887,0.7660912832,0.7661840439,0.7657002131,0.7654729843,0.7650525411,0.7656955719,0.7663061778,0.7631542206
F01,138,0.7623380661,0.76185112,0.7618495941,0.7631542206,0.7599234899,0.7628559113,0.7619887034,0.7622097651,0.7629424413,0.7637091955,0.7636396408,0.7563062668,0.7566370646,0.7558409373,0.7557033539,0.7612528483
F01,139,0.7617645264,0.7616872787,0.7618758519,0.7659290314,0.7655069987,0.7649937948,0.7649072011,0.7645207723,0.7646073023,0.7647047043,0.764621226,0.760857137,0.7602357229,0.7611214956,0.7616872787,0.7615481059
F01,140,0.752098465,0.751866595,0.7480035782,0.7504104614,0.750841713,0.7503934224,0.7499482473,0.7494783401,0.7492263794,0.7493268331,0.748935763,0.7531357447,0.7527694066,0.7542116165,0.7545749029,0.7535809199
F01,141,0.7602202733,0.7603779475,0.7625977198,0.758295695,0.7581983566,0.756902949,0.7561763763,0.7569446564,0.7579308828,0.7585971196,0.7586496989,0.7535175959,0.7539210002,0.7559754054,0.7557652156,0.7546754201
F01,142,0.7582168579,0.758063825,0.7551252365,0.7491135279,0.7482880274,0.7476357142,0.7471054713,0.7470884959,0.7473559062,0.747558403,0.7482169469,0.7567174276,0.7569693883,0.7570683161,0.7567854563,0.7449567795
F01,143,0.7622391383,0.761602211,0.7595153809,0.7565381368,0.7565350215,0.7559491475,0.7546351751,0.7546862284,0.7543136597,0.7543785731,0.7541838328,0.7586682638,0.7591444016,0.758087031,0.7571441015,0.7505727768
F01,144,0.7603701909,0.7593298594,0.7536118825,0.7541111628,0.7549582799,0.7551901499,0.7549999873,0.7551747004,0.7552272797,0.7550123851,0.7546166738,0.7553833644,0.7566664378,0.7572105408,0.757776324,0.7532547633
F01,145,0.753939565,0.7530754725,0.7518728256,0.75129776,0.7506655375,0.7505434036,0.7524092356,0.7534727097,0.7543538411,0.7545749029,0.7547959646,0.7615666707,0.7610008876,0.7560465495,0.7550711314,0.7452473958
F01,146,0.7617027283,0.7607844671,0.7564067205,0.7565272649,0.7556276321,0.7560094198,0.7577098211,0.7589155833,0.7595895767,0.7599744797,0.7599960963,0.7701027552,0.7695957184,0.767592303,0.7677577337,0.7544574102
F01,147,1.296326701,1.29682134,1.299453863,1.296326701,1.297269567,1.29639473,1.299497096,1.299729029,1.300582377,1.301887004,1.302530034,1.29600207,1.295043691,1.294797897,1.293491618,1.296377691
F01,148,1.309133784,1.30910759,1.3063591,1.304380417,1.304684957,1.304011027,1.301703008,1.300978088,1.300747681,1.300501887,1.300330353,1.296812057,1.296037547,1.295300293,1.296564738,1.294484075
F01,149,1.295471827,1.294304784,1.293853378,1.29953893,1.300491079,1.300766246,1.299132284,1.298725764,1.298697917,1.29796524,1.299344126,1.29307429,1.293170039,1.293049494,1.293092855,1.292808406
F01,150,1.295208995,1.292483775,1.294672648,1.293876521,1.294077428,1.294886017,1.2935009,1.295258458,1.296114858,1.295915476,1.296416346,1.2881972,1.284805679,1.285567729,1.28498497,1.290318044
F01,151,1.285835139,1.283544286,1.291316605,1.303058751,1.303111267,1.302720261,1.300817235,1.300574621,1.301820501,1.301958084,1.301883952,1.28728358,1.288092041,1.29085439,1.291273371,1.290336609
F01,152,1.290080007,1.289681117,1.289351908,1.284873581,1.284394455,1.283262889,1.283282979,1.283317057,1.283210373,1.281720098,1.282052485,1.289212799,1.289350382,1.293367894,1.29284083,1.294565964
F01,153,1.300293223,1.296861521,1.290636444,1.280848312,1.28091011,1.281299718,1.287275823,1.290226873,1.294686508,1.297529348,1.299784724,1.27786026,1.280904007,1.287680817,1.288271332,1.289707438
F01,154,1.270536168,1.27062734,1.266226323,1.260115687,1.259055201,1.262783813,1.26419665,1.264689763,1.260121918,1.260693868,1.261358515,1.269787979,1.272012329,1.262255096,1.264413071,1.260438792
F01,155,1.282568868,1.281166712,1.270560837,1.259862137,1.257920583,1.256243388,1.257823181,1.260115687,1.261482239,1.261503855,1.261969121,1.27064743,1.271656799,1.27050209,1.268724442,1.249716949
F01,156,1.280543772,1.280899302,1.270601018,1.248922348,1.246810786,1.24694519,1.249982834,1.251582718,1.251975377,1.255972926,1.258429209,1.260723241,1.259690603,1.260015233,1.259518941,1.265584819
F01,157,1.271689351,1.271117274,1.273609161,1.255400976,1.255213928,1.252751414,1.256622187,1.258693568,1.258687337,1.259548314,1.261449687,1.2587677,1.253021876,1.250483704,1.25736262,1.260917918
F01,158,1.284402212,1.286690013,1.278415171,1.271098836,1.267461395,1.263856634,1.251831563,1.247622299,1.248061371,1.247854233,1.254890823,1.260226949,1.261207072,1.266413371,1.267571259,1.283284505
F01,159,1.272522481,1.274547577,1.280982844,1.274504217,1.274491882,1.2729599,1.268733724,1.269318008,1.268463135,1.268464661,1.269120153,1.263423793,1.261621348,1.258803304,1.258613205,1.221553548
F01,160,1.261972173,1.263816452,1.266700872,1.271664556,1.273842621,1.27407608,1.278438314,1.278022512,1.276130422,1.277490743,1.277830887,1.262973913,1.261814499,1.258007177,1.260499064,1.255799739
F01,161,1.270542272,1.269265493,1.260823695,1.259107844,1.257396571,1.256152217,1.248234431,1.248990377,1.248919296,1.247314707,1.248693593,1.267888133,1.267399597,1.262227249,1.259466426,1.263286209
F02,162,3.060271962,3.058031972,3.059059906,3.063354238,3.063896942,3.063306427,3.062539673,3.062692769,3.062460836,3.062153117,3.06219635,3.061760457,3.061789958,3.062463888,3.060289001,3.062813314
F02,163,3.062231954,3.061794535,3.062703451,3.060881042,3.060695394,3.061394246,3.062621562,3.061768341,3.062912242,3.062446849,3.061898041,3.063107045,3.062283071,3.063408407,3.062446849,3.062587484
F02,164,3.062355804,3.062766774,3.063046773,3.065705363,3.065368398,3.06374232,3.063335673,3.062091319,3.063241323,3.06431427,3.064506022,3.063188934,3.063952637,3.063569132,3.064124044,3.062929281
F02,165,3.065049998,3.065002187,3.063887533,3.063375854,3.06358312,3.063824209,3.063847351,3.064294179,3.064626567,3.065008291,3.064808909,3.064440918,3.063544464,3.064198303,3.062231954,3.062507121
F02,166,3.064003499,3.064165751,3.063815053,3.062663269,3.062634023,3.065581767,3.063604736,3.063247681,3.063309479,3.064235433,3.064210765,3.065067037,3.065764109,3.064433289,3.065088654,3.062214915
F02,167,3.065122732,3.06542867,3.062817891,3.062315369,3.063252258,3.064864604,3.063122304,3.062133026,3.064601644,3.063470205,3.063131714,3.062015533,3.062671153,3.062745158,3.06348114,3.063004812
F02,168,3.065151978,3.065629832,3.064771779,3.064827474,3.063612366,3.062844086,3.06415507,3.065022278,3.064969635,3.06521225,3.064535268,3.064637248,3.064119466,3.066226451,3.065009816,3.066416677
F02,169,3.064846039,3.063960266,3.06392924,3.064337413,3.063187408,3.064173635,3.065048472,3.064425659,3.064830526,3.064297231,3.065179952,3.062975566,3.062519582,3.069644165,3.066257222,3.059806569
F02,170,3.071760559,3.066767375,3.063578542,3.024476878,2.997873179,2.956611888,1.647343572,0.9575728099,0.4517151197,0.2100205739,0.09824033737,0.04265243212,0.04248239199,0.04238500595,0.042360274,0.04139413039
F02,171,3.066829427,3.066368612,3.067229716,3.066738129,3.065849304,3.066094971,3.067280579,3.066864777,3.066255697,3.065016174,3.066891225,3.065926615,3.065043894,3.066514079,3.066322327,3.067212677
F02,172,3.060853068,3.068279266,3.066847738,3.06648763,3.065223185,3.066898855,3.068058268,3.066844686,3.065960439,3.064592489,3.066368612,3.066702525,3.064227804,3.065467326,3.066503143,3.065309652
F02,173,3.068286896,3.067953237,3.067572784,3.06556015,3.066068776,3.066224925,3.066851044,3.067192586,3.066801453,3.066759745,3.067129262,3.066057841,3.066350047,3.06665624,3.067263794,3.065206146
F02,174,3.066898855,3.066765849,3.066266632,3.068585459,3.065835317,3.063615417,3.064733124,3.062171682,3.066716512,3.065992991,3.067852529,3.064474996,3.066470591,3.062785339,3.066175334,3.061049398
F02,175,3.0664505,3.066314443,3.066232554,3.065979004,3.068489583,3.065931193,3.066172282,3.064278666,3.064280192,3.066262054,3.066784414,3.067492421,3.065468852,3.065714773,3.066108958,3.066175334
F02,176,3.060621389,3.065758006,3.067307027,3.066467539,3.065019226,3.066608175,3.067532603,3.066061147,3.064906311,3.067463175,3.06603775,3.064244588,3.064164225,3.067141469,3.067093658,3.06531601
F02,177,3.066642253,3.067003886,3.073433177,3.065333049,3.064815013,3.065781148,3.06678594,3.064464315,3.065289561,3.066329956,3.069118754,3.066755168,3.060216268,3.070296478,3.066289775,3.058348846
F02,178,3.066928355,3.067600759,3.067483266,3.06648763,3.067238871,3.067313131,3.066875712,3.066645304,3.067214203,3.066447449,3.065929667,3.065485891,3.065566254,3.065049998,3.064495087,3.064614105
F02,179,3.067949931,3.067634583,3.067339325,3.066932933,3.069072215,3.067299143,3.067200216,3.067455292,3.067028809,3.068296305,3.067571259,3.067262014,3.06767807,3.067999522,3.064419301,3.065399424
F02,180,3.067016347,3.066645304,3.066915894,3.067163086,3.066586558,3.066682434,3.064709981,3.066274261,3.066356405,3.066077932,3.066098022,3.066212463,3.066599019,3.065872447,3.066629791,3.0610171
F02,181,3.066926575,3.067163086,3.066101329,3.065892537,3.063088481,3.064011383,3.065040843,3.065955861,3.065359243,3.063139343,3.062117513,3.066306814,3.064618683,3.065615845,3.066787465,3.06415507
F02,182,3.0664505,3.066854095,3.066753642,3.066925049,3.067208099,3.065844727,3.065895589,3.06531601,3.066475423,3.065617371,3.065246328,3.066953023,3.066874186,3.066107432,3.067055003,3.064813487
F02,183,3.700585429,3.699685923,3.701799011,3.698960876,3.700451152,3.699410756,3.699290212,3.700967407,3.699823507,3.699684397,3.70062561,3.701128133,3.697350057,3.69932251,3.700706228,3.698609924
F02,184,3.703751373,3.698645528,3.702287547,3.696903483,3.701568604,3.702474467,3.696263377,3.700675201,3.700826772,3.699551392,3.69890213,3.701100413,3.699532827,3.702324677,3.69903361,3.69954834
F02,185,3.702789815,3.706444295,3.691655223,3.700146484,3.70012792,3.700928752,3.703074392,3.700509898,3.69809672,3.701424917,3.70165685,3.698184967,3.701288859,3.700652059,3.700563812,3.700152588
F02,186,3.711403147,3.707660675,3.714286296,3.702057139,3.704236857,3.703276825,3.704722087,3.701506805,3.700359853,3.703514862,3.7020401,3.701492818,3.700209808,3.699704488,3.698861949,3.703298442
F02,187,3.682513173,3.691205343,3.69121933,3.689090729,3.686931356,3.687786102,3.694646454,3.691772715,3.691672262,3.691723378,3.692075857,3.692854818,3.693115997,3.69175415,3.691207123,3.691383362
F02,188,3.690641276,3.689760081,3.688577525,3.689042918,3.698871104,3.687560527,3.687362417,3.692689514,3.689795685,3.690332031,3.694895426,3.691700236,3.690679932,3.687969971,3.684215291,3.682777659
F02,189,3.692027791,3.69169693,3.693321737,3.686673228,3.69121933,3.689743042,3.690039825,3.690805054,3.694258372,3.691867065,3.686340841,3.69064738,3.691780599,3.688002523,3.693664805,3.693137868
F02,190,3.687880452,3.689246877,3.69535141,3.687832387,3.690128072,3.688636271,3.684966532,3.689081573,3.692440542,3.690803528,3.68891449,3.692153168,3.68861618,3.690883891,3.695181274,3.693824005
F02,191,3.692014058,3.690730794,3.689928691,3.688319397,3.689478811,3.69148229,3.689960988,3.689396922,3.687823232,3.69385198,3.692480723,3.689166514,3.690534465,3.690737152,3.690523783,3.693596903
F02,192,3.694426982,3.693695831,3.689301046,3.692561086,3.691831462,3.690103404,3.691723378,3.692341614,3.691101837,3.692001597,3.691240946,3.691046143,3.691046143,3.690281169,3.691088104,3.691785177
F02,193,3.695297241,3.692285919,3.691327667,3.691859436,3.690305837,3.690815989,3.692264303,3.692987823,3.692004649,3.690727743,3.692279816,3.6910525,3.690092468,3.688537343,3.689226786,3.694409943
F02,194,3.686476898,3.69092865,3.688405863,3.686850993,3.686115011,3.694578552,3.695635732,3.691159058,3.689075216,3.688059743,3.691004435,3.6915006,3.685510763,3.691975403,3.692824046,3.688664246
F02,195,3.68180542,3.678733826,3.676993052,3.668327332,3.678995005,3.697081248,3.696192424,3.686405691,3.688365682,3.683640289,3.687552643,3.69297231,3.69013265,3.690325928,3.696697744,3.675450389
F02,196,3.691489919,3.692701721,3.692814636,3.692592112,3.691517639,3.69082667,3.688402812,3.686349996,3.6897494,3.689736938,3.686234029,3.689641062,3.690240987,3.687286886,3.691068014,3.689058431
F02,197,3.685292562,3.691933441,3.688214366,3.690032196,3.693847402,3.693717448,3.683909098,3.689689128,3.692377218,3.692163849,3.693745168,3.692304484,3.689767965,3.689854431,3.688322449,3.693689728
F02,198,3.689274851,3.689922333,3.688750712,3.69303716,3.688724518,3.690361532,3.689041392,3.689420064,3.689206696,3.687965393,3.6898791,3.69515508,3.694110107,3.692831675,3.6932429,3.690839132
F02,199,3.693667857,3.689382935,3.69185791,3.689217631,3.692534892,3.687449137,3.693737539,3.691454315,3.693306224,3.689769491,3.689351908,3.68989919,3.688215892,3.688000997,3.689478811,3.690700022
F02,200,3.68960851,3.690427907,3.693287659,3.693989563,3.692077382,3.694633993,3.692810059,3.691338348,3.690848287,3.690740204,3.688194275,3.691649119,3.689673615,3.689248403,3.686387126,3.688939158
F02,201,2.645186615,2.64706014,2.647594961,2.647021484,2.64454066,2.648281352,2.64728597,2.644735209,2.645370738,2.646265666,2.642498525,2.651753235,2.653241984,2.646098836,2.648641713,2.646670787
F02,202,2.646879323,2.647170003,2.645086161,2.646001434,2.647558085,2.646723175,2.648057302,2.646696981,2.647094218,2.647044881,2.645154317,2.647006226,2.645147959,2.647301483,2.645914714,2.646064758
F02,203,2.648366547,2.647867076,2.648160807,2.648814646,2.648182424,2.648683421,2.64898173,2.647439067,2.647721863,2.648816172,2.648256683,2.648470052,2.646941121,2.647741954,2.64788564,2.647162374
F02,204,2.666945648,2.658420563,2.649010976,2.64498113,2.645583852,2.645571645,2.647275035,2.648354085,2.649589284,2.648179372,2.646179199,2.648207347,2.646696981,2.647101847,2.648292287,2.646689351
F02,205,2.64520518,2.64357427,2.648970795,2.655279287,2.645644379,2.649876658,2.648420461,2.642946879,2.646998342,2.647469838,2.649562836,2.645126343,2.648508708,2.649746958,2.644837443,2.644809469
F02,206,2.648218028,2.649267578,2.648366547,2.648014069,2.649114736,2.649270884,2.648067983,2.648296865,2.648967743,2.647151438,2.648014069,2.648252106,2.649051158,2.65019989,2.64760437,2.647347768
F02,207,2.64817632,2.648383331,2.646833038,2.646182251,2.648550415,2.646903992,2.648153178,2.649176534,2.648708089,2.64553299,2.648074341,2.646513112,2.648026276,2.648739115,2.648006185,2.645061493
F02,208,2.6484375,2.64754715,2.649294027,2.646749624,2.644166565,2.647384898,2.647966003,2.648998769,2.648449961,2.648188782,2.647755941,2.646610514,2.64504598,2.648196411,2.645815786,2.646154277
F02,209,2.650125631,2.64879303,2.649686686,2.648870341,2.648789978,2.648762258,2.647981517,2.647001394,2.64837265,2.649864451,2.649705251,2.647992452,2.647765096,2.646290334,2.64883016,2.644987233
F02,210,2.646751149,2.648666382,2.649825795,2.648619843,2.648734283,2.649304708,2.647978465,2.648958588,2.650022125,2.648983256,2.649105326,2.649320221,2.648252106,2.646917979,2.645124817,2.646206919
F02,211,2.649762217,2.648375702,2.647033946,2.646890259,2.646570079,2.646543884,2.648392741,2.647066498,2.647661591,2.645954895,2.646400197,2.647820791,2.652383931,2.646374003,2.645750936,2.644263713
F02,212,2.649995677,2.650173442,2.650522868,2.648969269,2.649086761,2.649116262,2.649375916,2.64866333,2.649834951,2.64959844,2.6479599,2.646353912,2.648125203,2.646885427,2.641980743,2.646276601
F02,213,2.647624461,2.646748098,2.64497172,2.649848938,2.649634043,2.649024963,2.647788239,2.648015594,2.64712677,2.64824117,2.648946126,2.649437714,2.647030894,2.649545797,2.649120839,2.649038951
F02,214,2.6487559,2.64998347,2.650171916,2.648879751,2.647720337,2.648031108,2.647103628,2.64882253,2.649582926,2.650383759,2.648465474,2.648780823,2.647217814,2.646964264,2.649834951,2.648349508
F02,215,2.649830373,2.650417837,2.648783875,2.648324839,2.649329376,2.649538167,2.646992238,2.648548889,2.648011017,2.647638448,2.647856394,2.646962738,2.648153178,2.648505656,2.648871867,2.646166738
F02,216,2.64773585,2.650553894,2.645733897,2.648684947,2.64777298,2.646814473,2.650553894,2.648774465,2.649454753,2.648320007,2.647360229,2.651298777,2.650433095,2.646543884,2.64648056,2.646319834
F02,217,2.649788666,2.64693044,2.648703512,2.650536855,2.650257111,2.648998769,2.651430257,2.649751536,2.653034973,2.648180898,2.647732544,2.648601532,2.646276601,2.645333608,2.650553894,2.650023651
F02,218,2.618992615,2.658751424,2.652716319,2.650603231,2.650267792,2.647967529,2.649739075,2.650515238,2.648670959,2.645886993,2.648236593,2.64901886,2.649717458,2.6471639,2.649615479,2.648067983
F02,219,2.650470225,2.648616791,2.64844691,2.648610687,2.649960073,2.648607635,2.647993978,2.649126943,2.64849472,2.647475942,2.647799174,2.651499939,2.649532064,2.651651255,2.649003347,2.649586233
F02,220,1.989663696,1.987542852,1.98662618,1.987327957,1.988593928,1.988643392,1.988709895,1.988577016,1.988239924,1.990098063,1.987737528,1.988256963,1.987515004,1.987400564,1.987106832,1.986890411
F02,221,1.989077759,1.987850444,1.988906225,1.988499705,1.988229116,1.987524287,1.987457784,1.987981796,1.987414551,1.987092972,1.991116714,1.986779149,1.981511052,1.989167404,1.990858587,1.987252172
F02,222,1.986476135,1.988617198,1.987867483,1.988292567,1.987688065,1.98774999,1.987708155,1.987737528,1.988037491,1.986793137,1.987507248,1.988468806,1.988686752,1.988559977,1.988318761,1.98596611
F02,223,1.988646571,1.988512039,1.987683487,1.987950897,1.987570572,1.987425359,1.988502757,1.987381999,1.988428624,1.988801066,1.988431676,1.987578328,1.987915293,1.986980184,1.986731211,1.98182017
F02,224,1.9886542,1.986751302,1.98787206,1.986896642,1.987409846,1.987429937,1.987848918,1.987720617,1.98761851,1.987746811,1.987953949,1.988300196,1.988192113,1.988295619,1.988499705,1.988161087
F02,225,1.988434728,1.988223012,1.987565994,1.986354065,1.98787206,1.988985062,1.988683573,1.988573837,1.986774572,1.98792305,1.988886134,1.988142522,1.987349574,1.98878568,1.988895416,1.986725108
F02,226,1.98792305,1.988122431,1.987632497,1.988148753,1.988474909,1.987381999,1.987361908,1.986998622,1.986432902,1.987896856,1.987321726,1.986649323,1.986774572,1.987134679,1.986673991,1.986800766
