serial,type,cycle,value_min,value_median,value_std_overall,rolling_mean_last15,rolling_std_last15,rolling_slope_last15,delta_from_roll_mean,diff1_mean,diff1_max,diff1_min,diff1_std,diff2_mean,diff2_max,diff2_min,diff2_std,num_peaks,mean_peak_prominence,mean_peak_width,zero_crossing_rate,lag1_autocorr,std_roll_mean15_series,range_roll_mean15_series,std_roll_std15_series,severity_score,severity_weighted_delta,severity_weighted_std,risk_weighted_trend
SN 011,N01,35,1.8583272298166664,1.861048634845,0.0008810015562717988,1.860665613809111,0.0015576826574922903,-0.0001901008968571514,-0.00023610432911103096,-1.3043532341592298e-05,0.00224138895666659,-0.0015226999933326546,0.0007831202326461984,5.500581527774958e-06,0.002839533493333324,-0.0036434173600004005,0.0012758485661782332,29.0,0.001169016169885054,2.0676802362833695,41.0,0.6055367242945233,0.0003954317715682158,0.0014244164357777311,0.0003011319526186371,0,-0.00023610432911103096,0.0015576826574922903,-0.0001901008968571514
SN 053,N01,473,3.114724985756667,3.119503529865,0.0016060115238027987,3.1204862806513334,0.001465823293651686,3.767921807139743e-05,0.0014731513119996542,-8.575187245181816e-06,0.0057846069333336025,-0.005940500896666201,0.0021851165211442623,3.792021008333461e-05,0.011371358236667017,-0.009381612143332774,0.0037245572167446863,36.0,0.0026303609212963647,2.193643294623248,62.0,0.05137026542894929,0.0006183082858994502,0.0025749715166667464,0.00032253626574937525,0,0.0014731513119996542,0.001465823293651686,3.767921807139743e-05
SN 002,F01,24,2.188456980386667,2.2380578358950003,0.02814756616168968,2.242199300128222,0.005355847115789057,0.0006675311498095082,-0.006355133054888995,-0.00016749988900826348,0.03464660644666706,-0.055773417153333504,0.010922137173698384,-0.00014552434286111416,0.05029017130333413,-0.05246073404666696,0.014845073878291122,15.0,0.02430704752622216,4.32030029664664,13.0,0.9252280096661211,0.02489553085127494,0.08756178114133384,0.006450035195308292,1,-0.01271026610977799,0.008033770673683585,0.0013350622996190164
SN 054,N01,497,2.731761169433333,2.741300964353333,0.0025207864334543437,2.740505032007778,0.0014670348352044582,-3.50516183333308e-05,0.0007590569388886692,6.6627943801653e-05,0.01711527506333388,-0.008906300863332994,0.0032944456438506126,-7.348166572222666e-05,0.020345052080001036,-0.026021575926666873,0.005033798472816565,23.0,0.004981474945362361,2.569453522736656,57.0,0.11598885613173918,0.0006586704852803046,0.002434777154444845,0.0012272851671994206,0,0.0007590569388886692,0.0014670348352044582,-3.50516183333308e-05
SN 005,F01,102,1.2403878529833332,1.2880310058566666,0.025426155291808195,1.3252821604393332,0.02292864118365168,-0.0009929470788809403,-0.011217117309333169,-1.6888705179064845e-05,0.044541549683333015,-0.05442390442000011,0.013334999591454252,0.0001380157470833347,0.07185312907000063,-0.062024688723333554,0.020604806941405,19.0,0.0231698220231579,2.2081116669169885,12.0,0.862622502534786,0.020272926540881194,0.06432429843533338,0.006603050131830781,1,-0.022434234618666338,0.03439296177547752,-0.0019858941577618806
SN 003,F01,44,1.1689846038799998,1.2065003077183334,0.024308357174055273,1.224807374741111,0.00868281874878422,0.0014396762848809495,0.0023358493388889734,-0.00042779780614325105,0.009250132243333598,-0.014076360066666682,0.004076537386031628,5.3807364555556276e-05,0.005085881550000115,-0.009829839066666235,0.00271048588495783,6.0,0.016308233472222173,6.287232241674587,6.0,0.9860853168759915,0.017888186340540818,0.07242390102822216,0.005250255788065106,1,0.004671698677777947,0.01302422812317633,0.002879352569761899
SN 012,F02,87,1.6181939442933335,1.6207252502416667,0.0010050145340391497,1.6202805921751111,0.0008044654839226527,-7.281076357135944e-06,-0.0014296298551110809,-2.1781606115702036e-05,0.002966435749999885,-0.0031518300366668583,0.0013120500954387285,-2.5570127694448295e-05,0.004954274493333299,-0.004869333899999884,0.0021965723796854453,35.0,0.0016747429256190154,2.3364976613093407,55.0,0.14035624691238524,0.0003718043501998829,0.0014869859477777414,0.00021200893158885689,2,-0.004288889565333243,0.0016089309678453054,-2.1843229071407832e-05
SN 011,N01,31,1.8588512420633332,1.8614922841366668,0.0011229994695162871,1.8613177574988888,0.0014773013406621334,-0.00011830102820238012,-0.0016781446655556032,-1.3388221239668312e-05,0.004841486613333723,-0.006300735473333319,0.0014587799298963443,-1.699235705555635e-05,0.010717137653333264,-0.011142222086667042,0.0025176518801399675,33.0,0.0018472498111111297,1.731190824807389,60.0,0.15297632383508603,0.00022221356048314546,0.0010474395753330423,0.0004394880019311612,0,-0.0016781446655556032,0.0014773013406621334,-0.00011830102820238012
SN 035,N01,93,2.7680783589666667,2.771608988441667,0.0013896847412729666,2.7712828063948884,0.0014702916160070248,-0.00015195210776188634,-0.0027916971848882532,-2.848937820936259e-05,0.005588022866666709,-0.004877217609999818,0.0018129736990080154,-7.417466916666745e-06,0.007351684566667682,-0.009809621173333394,0.0029222423262305537,33.0,0.0025064872972728543,1.958325241701299,53.0,0.13825360616246724,0.00029161156002789883,0.0013021002875555077,0.00040427765651709593,0,-0.0027916971848882532,0.0014702916160070248,-0.00015195210776188634
SN 057,N01,567,2.81169052124,2.822660064695,0.0026610521357652798,2.822346208358889,0.0008709664266503286,-5.8485666845249043e-05,0.0002896965877776658,6.565903168045102e-06,0.010077412923333195,-0.014262135823333466,0.002858287631751066,-1.039716933333897e-05,0.02433954874666666,-0.012673950196666617,0.00432377829917851,25.0,0.004064575195333387,2.7255367505374313,49.0,0.4277692154833077,0.0008987322100226157,0.005513034396444461,0.0013852737536831938,0,0.0002896965877776658,0.0008709664266503286,-5.8485666845249043e-05
SN 037,N01,130,1.9504831949866668,1.9613611857066668,0.0021015722596799047,1.9588457743313332,0.002539603221394627,-0.0003486883072976192,-0.008362579344666443,-4.167372856749157e-05,0.012692769369999857,-0.007789357503333205,0.0021279510757146744,-0.00017068439061110885,0.009192911786666036,-0.012153371176666594,0.0029449050295662495,27.0,0.0027865986767900645,2.014207096083723,40.0,0.40913242922360654,0.000895628725589791,0.004625422159777681,0.0005104231836484542,0,-0.008362579344666443,0.002539603221394627,-0.0003486883072976192
SN 045,N02,26,3.2929885666666667,3.328773366666667,0.012487539920903469,3.329868791111111,0.008809595720130226,2.4811904761912194e-05,0.0015966088888887953,5.6890633608816455e-05,0.03418499999999991,-0.0696637666666664,0.012235582672695824,-0.0001038847222222287,0.054463733333332875,-0.059331299999999754,0.014647234028799219,21.0,0.021749560317460375,2.461372580589815,39.0,0.5235735388747066,0.0021618784474088616,0.014798353333333125,0.007397211932644491,0,0.0015966088888887953,0.008809595720130226,2.4811904761912194e-05
SN 016,F02,165,2.8131253560366667,2.8206124623599997,0.0023570105171136983,2.8194572618255553,0.0025024740766222283,0.00018472762339284885,-0.004769151475555233,-9.48567035812657e-05,0.013269297283333259,-0.00915425618333332,0.0032834321179325628,1.1079576277780075e-05,0.02242355346666658,-0.017721303303332547,0.0055279314756881935,30.0,0.004366149902111083,2.3537704834780913,53.0,-0.012338871068561378,0.0007122774739157142,0.003036872016444203,0.0006641091427447361,2,-0.0143074544266657,0.005004948153244457,0.0005541828701785466
SN 049,N01,398,1.7656052666666668,1.7673830499999998,0.0006479513133366942,1.7677869844444445,0.00040894853944569115,4.18714285715541e-06,0.0002762155555555701,1.3811570247934668e-05,0.0013618333333329513,-0.001455033333333411,0.0006102183604572131,1.1337222222220407e-05,0.0022508999999999446,-0.002199800000000307,0.0009724824178938447,33.0,0.0008688212121211971,2.0882885039657046,29.0,0.553965165301553,0.0004600302636682366,0.0013396866666668394,8.926570769988648e-05,0,0.0002762155555555701,0.00040894853944569115,4.18714285715541e-06
SN 017,F02,192,3.2702817281066667,3.316234461465,0.010099391147145536,3.3163254123244443,0.0025940171087095853,-6.453196166676468e-06,0.0002845425088886522,0.00022829544446280957,0.041474405923333624,-0.020172882079999788,0.00789501067231147,-1.0267893444441494e-05,0.05061009724666787,-0.057114919026666655,0.012205000545579516,20.0,0.013200747171500016,2.78192014239742,33.0,0.6891273461481762,0.0037196916843671474,0.02230314466799932,0.004170693439593155,2,0.0008536275266659565,0.0051880342174191706,-1.9359588500029404e-05
SN 015,F02,142,2.93890457153,2.9505081176750005,0.0025771063989963477,2.9505872938355555,0.0005887778150795829,1.2566702678583142e-05,0.0007796393511112498,3.959718815427869e-06,0.009251912433332787,-0.020828247073333195,0.003435351350119534,1.9221835694449572e-05,0.029167938236666302,-0.0214912414599997,0.005586354534516425,24.0,0.004506227705138903,2.3774272926629103,46.0,0.11817878493381735,0.0009973446765213722,0.0034110175240003038,0.0015453417780993933,2,0.0023389180533337495,0.0011775556301591658,3.770010803574943e-05
SN 048,N01,427,2.5807589,2.724711216666667,0.019698527709751907,2.724334968888889,0.0018616576693510157,0.00013040892857142382,-0.00044990222222240916,-6.683195592273764e-07,0.11597109999999944,-0.12938589999999994,0.021199145581890354,-2.2472222222698808e-07,0.1661308333333329,-0.15317179999999952,0.025937342628762825,3.0,0.0610271,1.6215984346878922,44.0,0.4256932865320504,0.0018578999452987615,0.017937284444444757,0.01774190518995856,0,-0.00044990222222240916,0.0018616576693510157,0.00013040892857142382
SN 064,F05,37,3.09199066162,3.101034545896667,0.0035688089317698073,3.099426930744,0.003431063509053977,0.0002827144805595205,-0.0006222025539996956,-1.4729145123963637e-05,0.013533782960000185,-0.01164169311666674,0.0035830848057119614,-6.951226111125604e-07,0.018035125730000434,-0.016676584880000345,0.005248718501505705,23.0,0.005834629224927603,2.9868079041672595,38.0,0.499092675922233,0.0014628476903040207,0.005706888834444257,0.001315563349770631,3,-0.0024888102159987824,0.008577658772634942,0.001130857922238082
SN 057,N01,563,2.805454762776667,2.823801040646667,0.0033461659832353034,2.8249455939379997,0.008653147068446752,-0.00040019716529760945,-0.0037895372179996833,-2.5799123388428396e-05,0.01772384643666669,-0.017557525636666682,0.004010869757909378,-7.589340211111203e-05,0.026024373373332743,-0.030243428550000395,0.005788445274406093,23.0,0.004979385155217351,2.6027743401939163,57.0,0.2857743789313655,0.0005347245410979711,0.0030284627273329257,0.0018954268741497714,0,-0.0037895372179996833,0.008653147068446752,-0.00040019716529760945
SN 025,F03,61,2.698882548013333,2.7266061147033334,0.011142549823044204,2.7333254496239996,0.002657812464853234,0.00040757224677380504,0.0027170817060002683,0.00030204836002754783,0.007245381673333551,-0.007336680096666548,0.0019699724308934177,-4.423777261111465e-05,0.006064605716666449,-0.005987040200000404,0.002544036794669604,12.0,0.0051187727191665715,4.518051117615861,1.0,0.9842550897226532,0.009778042436637048,0.03175662570444482,0.0009158815304886025,3,0.010868326824001073,0.006644531162133085,0.0016302889870952202
SN 054,F06,7,0.0080065894099999,0.3665855725583333,0.676933154969381,0.009983946501555515,6.036210139497085e-05,3.807336285714675e-06,0.00012774624177778506,-0.022696562220578507,0.19476699829,-0.6364593505833334,0.09444952527800655,0.0001626050008333287,0.29324798584333334,-0.34076894124000034,0.059464242070277486,2.0,0.3758786042533334,6.858331274840842,3.0,0.9908662812265029,0.4086768318060244,1.9706491666904444,0.20902347330507348,3,0.0005109849671111402,0.00015090525348742713,1.52293451428587e-05
SN 003,F01,52,1.2250595092766663,1.271134376525,0.0160544432089399,1.2728877173511113,0.002572239958876525,0.0004699457258214182,0.0042583041722219495,0.0001499701465840229,0.018464787799999938,-0.01595446268666678,0.005189614971782206,7.081137763888708e-05,0.021619923910000782,-0.0182268778500001,0.0061090821869011986,9.0,0.017927113285185186,6.575555221357446,19.0,0.948044034913818,0.011818886091335813,0.05514638264911076,0.006048147453394512,1,0.008516608344443899,0.0038583599383147874,0.0009398914516428364
SN 049,N01,407,1.7317390333333331,1.7343011,0.0009413502151817201,1.7350524222222221,0.0006169596301105507,-4.314404761903066e-06,-0.0005430222222220227,1.4000000000008038e-06,0.002013266666666791,-0.0026009666666668707,0.000908383555675813,1.698500000000269e-05,0.00349626666666647,-0.004265900000000045,0.0014292050732283817,33.0,0.0012164676767676878,1.707701070819362,38.0,0.5380771301958857,0.0006543888931544417,0.001915837777777707,0.00015986844039716678,0,-0.0005430222222220227,0.0006169596301105507,-4.314404761903066e-06
SN 024,F03,1,2.394863382973333,2.4032154083233337,0.0033985723553030824,2.405988532170222,0.0011356011526356576,7.573899777379355e-05,0.0021255832264444052,7.505900905349421e-06,0.005906677246666714,-0.007253011069999538,0.0019145338557410752,2.558264194214786e-05,0.00807851156000039,-0.008293406170000406,0.00275046827855434,44.0,0.0036055651581817882,3.0327991583525775,32.0,0.8409840137916854,0.002315380646610301,0.008724263509333419,0.001161371160531639,3,0.008502332905777621,0.002839002881589144,0.0003029559910951742
SN 014,F02,135,3.2184623718233336,3.234114710488333,0.0023618280630864218,3.233408440482444,0.0015010290790179982,-0.00016181400844047193,-0.0019209120024439308,0.00010764592278236853,0.009254709879999545,-0.007580820719999437,0.0025068774747950885,-6.447474163888319e-05,0.010350799556666956,-0.010041300456665958,0.0037479611107063067,29.0,0.0034765660077011105,2.3358711740161118,50.0,0.3265593004835804,0.0005529272310562899,0.002986416286888449,0.0006162838721173438,2,-0.005762736007331792,0.0030020581580359963,-0.0004854420253214158
SN 027,F03,67,2.7010838826466665,2.7037549336733333,0.0016944404079611648,2.7029892306842225,0.0011412476189899803,0.0002394185746904753,0.0011382717557775202,5.9416799724545e-06,0.0017745971666669469,-0.0015892028833333072,0.0006157050058029876,3.32302516666827e-06,0.0032046000133338914,-0.0021860758433334126,0.0009759985742789101,22.0,0.0010947603171212914,2.61291202602572,17.0,0.9344993734076095,0.0015021307670390121,0.004873250325111211,0.0003741657532559296,3,0.004553087023110081,0.002853119047474951,0.0009576742987619012
SN 045,N02,27,3.3079076,3.319700983333333,0.004154550366965721,3.319278211111111,0.006450183826451871,0.0003051440476190516,0.004434455555555772,1.7974380165289088e-05,0.011765033333333008,-0.013151800000000158,0.005197611770488236,-3.2136388888888884e-05,0.01536786666666723,-0.016261800000000104,0.007559403707136547,31.0,0.007603775268817213,2.04652722891142,52.0,0.21879713048455018,0.0006121331481981501,0.0026294622222224895,0.000818655140800422,0,0.004434455555555772,0.006450183826451871,0.0003051440476190516
SN 011,F03,78,1.813332875566667,1.8380034764583333,0.01024761073763073,1.8498365953217777,0.001343456697892172,-0.00017041070123810585,-0.0007704332151112769,-6.215224253443687e-05,0.005170822143333753,-0.015184656780000028,0.0023896672614032474,8.913675916662663e-06,0.010870234173333992,-0.006048838296667469,0.0021816771537881466,5.0,0.005314254759999981,10.240290362308858,2.0,0.972661074239834,0.0073417672091009925,0.03154104444688888,0.004618004376836536,3,-0.0030817328604451077,0.00335864174473043,-0.0006816428049524234
SN 053,N01,474,3.109110005693333,3.1225247701,0.0026978074058313047,3.1211455112015556,0.004042162673318039,-0.00010672433045237429,-0.01203550550822241,-6.656699272727618e-05,0.011188252766666906,-0.016974131266667136,0.0034213170530540985,-0.00020352469552777918,0.016536712643333562,-0.016455332436667636,0.005125116841569337,30.0,0.004541846381444407,2.213625050161185,50.0,0.10236093763194633,0.0011258662324433906,0.004293924967111007,0.000659733390419022,0,-0.01203550550822241,0.004042162673318039,-0.00010672433045237429
SN 026,F03,62,2.76167856852,2.774591700235,0.009447077866389752,2.765685780841556,0.0009780836322275835,-8.283342634523333e-05,0.001089477538444239,-1.433401396694299e-05,0.01350580851333305,-0.008412424723332812,0.003271065742622154,1.94146898055562e-05,0.009554545086666533,-0.014009602866666082,0.0036675437576360256,14.0,0.008695475259999919,4.259428951558795,12.0,0.9401712477251111,0.006885823719624915,0.02479843139599991,0.003595643458467785,3,0.004357910153776956,0.002445209080568959,-0.0003313337053809333
SN 003,F01,55,1.2458059946666666,1.285967318215,0.018914521446964178,1.2843318006715554,0.009701468470458014,-0.0020136438097261866,-0.01580521477488883,-0.0004494385942424256,0.011893590293333256,-0.009961191813333325,0.004028097096051718,-7.873429191666559e-05,0.013379287720000077,-0.013012695313333378,0.004948450511128361,9.0,0.013962088690370387,6.124067177524212,9.0,0.9771515481722929,0.014524866804939559,0.062590289646,0.004125888651476149,1,-0.03161042954977766,0.014552202705687021,-0.004027287619452373
SN 039,N01,170,2.8535888671866667,2.8950903574616667,0.01587013869414536,2.8958882819268887,0.0010354033702164402,2.745037992857302e-05,0.00020928276977816296,0.0002079209677134985,0.033921559653333766,-0.03564987182666668,0.006078710333862712,3.0284457777862706e-06,0.05759582519333328,-0.042621612550000076,0.008819761874351364,8.0,0.012504545847916604,3.0712626209081573,5.0,0.9268474697060161,0.014201691533881004,0.04100124782955561,0.005400565963650961,0,0.00020928276977816296,0.0010354033702164402,2.745037992857302e-05
SN 031,F04,19,2.4401143391900004,2.4434385935450003,0.0071340708493906795,2.4477908664262222,0.0063123482911291665,-0.001275078001416666,-0.00708753797622208,-2.396638727272827e-05,0.010425058999999681,-0.00503336588333303,0.0018199458216216083,-5.550384499997119e-06,0.009496053059999898,-0.006610107420000677,0.0018243214318529575,6.0,0.008382076687777573,7.646260201912511,8.0,0.9676326934948074,0.006437720468921933,0.022173546685555934,0.002782367981307166,2,-0.02126261392866624,0.012624696582258333,-0.003825234004249998
SN 011,N01,24,1.8617511749266664,1.8629422505683335,0.0005466309390253608,1.8625043317988887,0.0003787730628045513,2.84708114166635e-05,0.00043410407111132976,-5.876525371900413e-06,0.0015674591066670018,-0.0018009185800000882,0.0006571964117392853,5.062950944447383e-06,0.003045272830000112,-0.002978897096666877,0.001130600878463865,34.0,0.0008502997603920944,1.8669655269822638,42.0,0.27776349232690584,0.00027617108337934273,0.0009751044382224627,9.005441207354066e-05,0,0.00043410407111132976,0.0003787730628045513,2.84708114166635e-05
